Municipio;ibge;cep
BA_IPIRA_(BONFIM_DE_IPIRA);2914000;
BA_IPIRA_(MALHADOR);2914000;
BA_IPUPIARA;2914109;
BA_IPUPIARA_(IBIPETUM);2914109;
BA_IRAJUBA;2914208;
BA_IRAMAIA;2914307;
BA_IRAMAIA_(NOVO_ACRE);2914307;
BA_IRAQUARA;2914406;
BA_IRAQUARA_(IRAPORANGA);2914406;
BA_IRARA;2914505;
BA_IRARA_(BENTO_SIMOES);2914505;
BA_IRECE;2914604;
BA_IRECE_(ANGICAL);2914604;
BA_IRECE_(CONQUISTA);2914604;
BA_IRECE_(ITAPICURU);2914604;
BA_ITABELA;2914653;
BA_ITABERABA;2914703;
BA_ITABUNA;2914802;
BA_ITACARE;2914901;
BA_ITACARE_(TABOQUINHAS);2914901;
BA_ITAETE;2915007;
BA_ITAGI;2915106;
BA_ITAGIBA;2915205;
BA_ITAGIBA_(JAPOMIRIM);2915205;
BA_ITAGIMIRIM;2915304;
BA_ITAGUACU_DA_BAHIA;2915353;
BA_ITAJU_DO_COLONIA;2915403;
BA_ITAJU_DO_COLONIA_(PALMIRA);2915403;
BA_ITAJUIPE;2915502;
BA_ITAJUIPE_(BANDEIRA_DO_ALMADA);2915502;
BA_ITAMARAJU;2915601;
BA_ITAMARI;2915700;
BA_ITAMBE;2915809;
BA_ITAMBE_(CATOLEZINHO);2915809;
BA_ITAMBE_(SAO_JOSE_DO_COLONIA);2915809;
BA_ITANAGRA;2915908;
BA_ITANHEM;2916005;
BA_ITANHEM_(BATINGA);2916005;
BA_ITANHEM_(IBIRAJA);2916005;
BA_ITAPARICA;2916104;
BA_ITAPE;2916203;
BA_ITAPEBI;2916302;
BA_ITAPEBI_(CAIUBI);2916302;
BA_ITAPETINGA;2916401;
BA_ITAPETINGA_(BANDEIRA_DO_COLONIA);2916401;
BA_ITAPICURU;2916500;
BA_ITAPICURU_(LAGOA_REDONDA);2916500;
BA_ITAPICURU_(SAMBAIBA);2916500;
BA_ITAPITANGA;2916609;
BA_ITAQUARA;2916708;
BA_ITARANTIM;2916807;
BA_ITARANTIM_(RIBEIRAO_DO_SALTO);2916807;
BA_ITATIM;2916856;
BA_ITIRUCU;2916906;
BA_ITIUBA;2917003;
BA_ITORORO;2917102;
BA_ITORORO_(ITATI);2917102;
BA_ITORORO_(RIO_DO_MEIO);2917102;
BA_ITUACU;2917201;
BA_ITUACU_(TRANQUEIRAS);2917201;
BA_ITUBERA;2917300;
BA_IUIU;2917334;
BA_JABORANDI;2917359;
BA_JACARACI;2917409;
BA_JACARACI_(IRUNDIARA);2917409;
BA_JACARACI_(PAIOL);2917409;
BA_JACOBINA;2917508;
BA_JACOBINA_(CAATINGA_DO_MOURA);2917508;
BA_JACOBINA_(ITAITU);2917508;
BA_JACOBINA_(ITAPEIPU);2917508;
BA_JACOBINA_(JUNCO);2917508;
BA_JAGUAQUARA;2917607;
BA_JAGUAQUARA_(IPIUNA);2917607;
BA_JAGUARARI;2917706;
BA_JAGUARARI_(JUACEMA);2917706;
BA_JAGUARARI_(PILAR);2917706;
BA_JAGUARIPE;2917805;
BA_JAGUARIPE_(CAMASSANDI);2917805;
BA_JAGUARIPE_(CUNHANGI);2917805;
BA_JAGUARIPE_(JACURUNA);2917805;
BA_JAGUARIPE_(PIRAJUIA);2917805;
BA_JANDAIRA;2917904;
BA_JANDAIRA_(ABADIA);2917904;
BA_JANDAIRA_(ITANHI);2917904;
BA_JANDAIRA_(MANGUE_SECO);2917904;
BA_JEQUIE;2918001;
BA_JEQUIE_(BAIXAO);2918001;
BA_JEQUIE_(BOACU);2918001;
BA_JEQUIE_(FLORESTAL);2918001;
BA_JEQUIE_(ITAIBO);2918001;
BA_JEQUIE_(ITAJURU);2918001;
BA_JEQUIE_(MONTE_BRANCO);2918001;
BA_JEQUIE_(ORIENTE_NOVO);2918001;
BA_JEREMOABO;2918100;
BA_JEREMOABO_(CANCHE);2918100;
BA_JIQUIRICA;2918209;
BA_JITAUNA;2918308;
BA_JOAO_DOURADO;2918357;
BA_JUAZEIRO;2918407;
BA_JUAZEIRO_(ABOBORA);2918407;
BA_JUAZEIRO_(CARNAIBA_DO_SERTAO);2918407;
BA_JUAZEIRO_(ITAMOTINGA);2918407;
BA_JUAZEIRO_(JUNCO);2918407;
BA_JUAZEIRO_(JUREMAL);2918407;
BA_JUAZEIRO_(MANICOBA);2918407;
BA_JUAZEIRO_(MASSAROCA);2918407;
BA_JUAZEIRO_(PINHOES);2918407;
BA_JUCURUCU;2918456;
BA_JUSSARA;2918506;
BA_JUSSARA_(QUEIMADA_NOVA);2918506;
BA_JUSSARA_(RECIFE);2918506;
BA_JUSSARI;2918555;
BA_JUSSIAPE;2918605;
BA_JUSSIAPE_(CARAGUATAI);2918605;
BA_LAFAIETE_COUTINHO;2918704;
BA_LAGOA_REAL;2918753;
BA_LAJE;2918803;
BA_LAJE_(CAPAO);2918803;
BA_LAJE_(ENGENHEIRO_PONTES);2918803;
BA_LAJEDAO;2918902;
BA_LAJEDINHO;2919009;
BA_LAJEDO_DO_TABOCAL;2919058;
BA_LAMARAO;2919108;
BA_LAPAO;2919157;
BA_LAURO_DE_FREITAS;2919207;
BA_LENCOIS;2919306;
BA_LENCOIS_(AFRANIO_PEIXOTO);2919306;
BA_LENCOIS_(CORONEL_OCTAVIANO_ALVES);2919306;
BA_LICINIO_DE_ALMEIDA;2919405;
BA_LICINIO_DE_ALMEIDA_(TAUAPE);2919405;
BA_LIVRAMENTO_DE_NOSSA_SENHORA_(IGUATEMI);2919504;
BA_LIVRAMENTO_DE_NOSSA_SENHORA_(ITANAGE);2919504;
BA_LIVRAMENTO_DE_NOSSA_SENHORA;2919504;
BA_LIVRAMENTO_DE_NOSSA_SENHORA_(SAO_TIMOTEO);2919504;
BA_LUIS_EDUARDO_MAGALHAES;2919553;
BA_MACAJUBA;2919603;
BA_MACAJUBA_(NOVA_CRUZ);2919603;
BA_MACAJUBA_(SANTA_LUZIA);2919603;
BA_MACARANI;2919702;
BA_MACAUBAS;2919801;
BA_MACAUBAS_(CANATIBA);2919801;
BA_MACAUBAS_(LAGOA_CLARA);2919801;
BA_MACURURE;2919900;
BA_MADRE_DE_DEUS;2919926;
BA_MAETINGA;2919959;
BA_MAIQUINIQUE;2920007;
BA_MAIRI;2920106;
BA_MAIRI_(ANGICO);2920106;
BA_MALHADA;2920205;
BA_MALHADA_DE_PEDRAS;2920304;
BA_MALHADA_(CANABRAVA);2920205;
BA_MALHADA_(PARATECA);2920205;
BA_MANOEL_VITORINO_(CATINGAL);2920403;
BA_MANOEL_VITORINO;2920403;
BA_MANSIDAO;2920452;
BA_MANSIDAO_(AROEIRAS);2920452;
BA_MARACAS;2920502;
BA_MARAGOGIPE;2920601;
BA_MARAGOGIPE_(COQUEIROS);2920601;
BA_MARAGOGIPE_(GUAI);2920601;
BA_MARAGOGIPE_(GUAPIRA);2920601;
BA_MARAGOGIPE_(NAGE);2920601;
BA_MARAGOGIPE_(SAO_ROQUE_DO_PARAGUACU);2920601;
BA_MARAU;2920700;
BA_MARAU_(IBIACU);2920700;
BA_MARAU_(PIABANHA);2920700;
BA_MARCIONILIO_SOUZA_(JURACI);2920809;
BA_MARCIONILIO_SOUZA;2920809;
BA_MASCOTE;2920908;
BA_MASCOTE_(PIMENTA);2920908;
BA_MASCOTE_(SAO_JOAO_DO_PARAISO);2920908;
BA_MASCOTE_(TEIXEIRA_DO_PROGRESSO);2920908;
BA_MATA_DE_SAO_JOAO_(ACU_DA_TORRE);2921005;
BA_MATA_DE_SAO_JOAO_(AMADO_BAHIA);2921005;
BA_MATA_DE_SAO_JOAO;2921005;
BA_MATINA;2921054;
BA_MEDEIROS_NETO_(ITUPEVA);2921104;
BA_MEDEIROS_NETO;2921104;
BA_MEDEIROS_NETO_(NOVA_LIDICE);2921104;
BA_MIGUEL_CALMON_(ITAPURA);2921203;
BA_MIGUEL_CALMON;2921203;
BA_MIGUEL_CALMON_(TAPIRANGA);2921203;
BA_MILAGRES;2921302;
BA_MILAGRES_(TARTARUGA);2921302;
BA_MIRANGABA;2921401;
BA_MIRANGABA_(CANABRAVA);2921401;
BA_MIRANGABA_(NUGUACU);2921401;
BA_MIRANGABA_(TAQUARANDI);2921401;
BA_MIRANTE;2921450;
BA_MONTE_SANTO;2921500;
BA_MORPARA;2921609;
BA_MORPARA_(QUIXABA);2921609;
BA_MORRO_DO_CHAPEU_(CAMIRIM);2921708;
BA_MORRO_DO_CHAPEU_(DIAS_COELHO);2921708;
BA_MORRO_DO_CHAPEU_(DUAS_BARRAS_DO_MORRO);2921708;
BA_MORRO_DO_CHAPEU_(ICO);2921708;
BA_MORRO_DO_CHAPEU;2921708;
BA_MORRO_DO_CHAPEU_(TAMBORIL);2921708;
BA_MORRO_DO_CHAPEU_(VENTURA);2921708;
BA_MORTUGABA;2921807;
BA_MUCUGE;2921906;
BA_MUCUGE_(GUINE);2921906;
BA_MUCUGE_(JOAO_CORREIA);2921906;
BA_MUCURI;2922003;
BA_MUCURI_(IBIRANHEM);2922003;
BA_MUCURI_(ITABATA);2922003;
BA_MUCURI_(TAQUARINHA);2922003;
BA_MULUNGU_DO_MORRO_(CANUDOS);2922052;
BA_MULUNGU_DO_MORRO;2922052;
BA_MULUNGU_DO_MORRO_(VARZEA_DO_CERCO);2922052;
BA_MUNDO_NOVO_(ALTO_BONITO);2922102;
BA_MUNDO_NOVO_(IBIAPORA);2922102;
BA_MUNDO_NOVO_(INDAI);2922102;
BA_MUNDO_NOVO;2922102;
BA_MUNIZ_FERREIRA;2922201;
BA_MUNIZ_FERREIRA_(ONHA);2922201;
BA_MUQUEM_DO_SAO_FRANCISCO;2922250;
BA_MURITIBA;2922300;
BA_MURITIBA_(ITAPORA);2922300;
BA_MUTUIPE;2922409;
BA_NAZARE;2922508;
BA_NILO_PECANHA;2922607;
BA_NILO_PECANHA_(SAO_BENEDITO);2922607;
BA_NORDESTINA;2922656;
BA_NOVA_CANAA_(ITAJAI);2922706;
BA_NOVA_CANAA;2922706;
BA_NOVA_FATIMA;2922730;
BA_NOVA_IBIA;2922755;
BA_NOVA_ITARANA;2922805;
BA_NOVA_REDENCAO;2922854;
BA_NOVA_SOURE;2922904;
BA_NOVA_VICOSA_(ARGOLO);2923001;
BA_NOVA_VICOSA_(HELVECIA);2923001;
BA_NOVA_VICOSA;2923001;
BA_NOVA_VICOSA_(POSTO_DA_MATA);2923001;
BA_NOVO_HORIZONTE_(BREJO_LUIZA_DE_BRITO);2923035;
BA_NOVO_HORIZONTE;2923035;
BA_NOVO_HORIZONTE_(REMEDIOS);2923035;
BA_NOVO_TRIUNFO;2923050;
BA_OLINDINA;2923100;
BA_OLIVEIRA_DOS_BREJINHOS_(BOM_SOSSEGO);2923209;
BA_OLIVEIRA_DOS_BREJINHOS_(IPUCABA);2923209;
BA_OLIVEIRA_DOS_BREJINHOS;2923209;
BA_OURICANGAS;2923308;
BA_OUROLANDIA;2923357;
BA_OUROLANDIA_(ALAGADICO);2923357;
BA_PALMAS_DE_MONTE_ALTO_(ESPRAIADO);2923407;
BA_PALMAS_DE_MONTE_ALTO;2923407;
BA_PALMAS_DE_MONTE_ALTO_(PINGA_FOGO);2923407;
BA_PALMAS_DE_MONTE_ALTO_(RANCHO_DAS_MAES);2923407;
BA_PALMEIRAS;2923506;
BA_PALMEIRAS_(CAETE-ACU);2923506;
BA_PARAMIRIM;2923605;
BA_PARAMIRIM_(CANABRAVINHA);2923605;
BA_PARATINGA;2923704;
BA_PARATINGA_(AGUAS_DO_PAULISTA);2923704;
BA_PARIPIRANGA;2923803;
BA_PARIPIRANGA_(CONCEICAO_DE_CAMPINAS);2923803;
BA_PAU_BRASIL;2923902;
BA_PAULO_AFONSO;2924009;
BA_PE_DE_SERRA;2924058;
BA_PEDRAO;2924108;
BA_PEDRO_ALEXANDRE;2924207;
BA_PIATA;2924306;
BA_PIATA_(CABRALIA);2924306;
BA_PIATA_(INUBIA);2924306;
BA_PILAO_ARCADO_(BALUARTE);2924405;
BA_PILAO_ARCADO_(BREJO_DA_SERRA);2924405;
BA_PILAO_ARCADO;2924405;
BA_PILAO_ARCADO_(SALDANHA);2924405;
BA_PINDAI;2924504;
BA_PINDAI_(GUIRAPA);2924504;
BA_PINDOBACU;2924603;
BA_PINDOBACU_(BANANEIRAS);2924603;
BA_PINDOBACU_(CARNAIBA_DE_BAIXO);2924603;
BA_PINDOBACU_(VARZEA_GRANDE);2924603;
BA_PINTADAS;2924652;
BA_PIRAI_DO_NORTE;2924678;
BA_PIRIPA;2924702;
BA_PIRITIBA;2924801;
BA_PIRITIBA_(FRANCA);2924801;
BA_PIRITIBA_(LARGO);2924801;
BA_PIRITIBA_(PORTO_FELIZ);2924801;
BA_PLANALTINO;2924900;
BA_PLANALTINO_(IBITIGUIRA);2924900;
BA_PLANALTINO_(NOVA_ITAIPE);2924900;
BA_PLANALTO;2925006;
BA_PLANALTO_(LUCAIA);2925006;
BA_POCOES;2925105;
BA_POJUCA;2925204;
BA_POJUCA_(MIRANGA);2925204;
BA_PONTO_NOVO;2925253;
BA_PORTO_SEGURO_(ARRAIAL_D_AJUDA);2925303;
BA_PORTO_SEGURO_(CARAIVA);2925303;
BA_PORTO_SEGURO;2925303;
BA_PORTO_SEGURO_(TRANCOSO);2925303;
BA_PORTO_SEGURO_(VALE_VERDE);2925303;
BA_POTIRAGUA;2925402;
BA_POTIRAGUA_(GURUPA_MIRIM);2925402;
BA_PRADO;2925501;
BA_PRADO_(CUMURUXATIBA);2925501;
BA_PRESIDENTE_DUTRA_(CAMPO_FORMOSO);2925600;
BA_PRESIDENTE_DUTRA;2925600;
BA_PRESIDENTE_JANIO_QUADROS;2925709;
BA_PRESIDENTE_TANCREDO_NEVES;2925758;
BA_QUEIMADAS;2925808;
BA_QUEIMADAS_(CORONEL_JOAO_BORGES);2925808;
BA_QUIJINGUE;2925907;
BA_QUIJINGUE_(ALGODOES);2925907;
BA_QUIXABEIRA;2925931;
BA_RAFAEL_JAMBEIRO_(ARGOIM);2925956;
BA_RAFAEL_JAMBEIRO_(CAJUEIRO);2925956;
BA_RAFAEL_JAMBEIRO_(PARAGUASSU);2925956;
BA_RAFAEL_JAMBEIRO;2925956;
BA_REMANSO;2926004;
BA_REMANSO_(POCOS);2926004;
BA_RETIROLANDIA;2926103;
BA_RIACHAO_DAS_NEVES_(CARIPARE);2926202;
BA_RIACHAO_DAS_NEVES;2926202;
BA_RIACHAO_DAS_NEVES_(SAO_JOSE_DO_RIO_GRANDE);2926202;
BA_RIACHAO_DO_JACUIPE_(BARREIROS);2926301;
BA_RIACHAO_DO_JACUIPE;2926301;
BA_RIACHO_DE_SANTANA_(BOTUQUARA);2926400;
BA_RIACHO_DE_SANTANA;2926400;
BA_RIBEIRA_DO_AMPARO;2926509;
BA_RIBEIRA_DO_POMBAL;2926608;
BA_RIBEIRAO_DO_LARGO_(NOVA_BRASILIA);2926657;
BA_RIBEIRAO_DO_LARGO;2926657;
BA_RIO_DE_CONTAS_(ARAPIRANGA);2926707;
BA_RIO_DE_CONTAS_(MARCOLINO_MOURA);2926707;
BA_RIO_DE_CONTAS;2926707;
BA_RIO_DO_ANTONIO_(IBITIRA);2926806;
BA_RIO_DO_ANTONIO;2926806;
BA_RIO_DO_PIRES_(IBIAJARA);2926905;
BA_RIO_DO_PIRES;2926905;
BA_RIO_REAL;2927002;
BA_RODELAS;2927101;
BA_RUY_BARBOSA_(MORRO_DAS_FLORES);2927200;
BA_RUY_BARBOSA;2927200;
BA_RUY_BARBOSA_(TAPIRAIPE);2927200;
BA_SALINAS_DA_MARGARIDA;2927309;
BA_SALVADOR;2927408;
BA_SANTA_BARBARA;2927507;
BA_SANTA_BRIGIDA;2927606;
BA_SANTA_CRUZ_CABRALIA;2927705;
BA_SANTA_CRUZ_DA_VITORIA;2927804;
BA_SANTA_INES;2927903;
BA_SANTA_LUZIA;2928059;
BA_SANTA_MARIA_DA_VITORIA_(ACUDINA);2928109;
BA_SANTA_MARIA_DA_VITORIA_(INHAUMAS);2928109;
BA_SANTA_MARIA_DA_VITORIA;2928109;
BA_SANTA_RITA_DE_CASSIA_(MALHADA_GRANDE);2928406;
BA_SANTA_RITA_DE_CASSIA;2928406;
BA_SANTA_TEREZINHA;2928505;
BA_SANTALUZ;2928000;
BA_SANTALUZ_(PEREIRA);2928000;
BA_SANTANA;2928208;
BA_SANTANA_(PORTO_NOVO);2928208;
BA_SANTANOPOLIS;2928307;
BA_SANTANOPOLIS_(BOA_ESPERA);2928307;
BA_SANTO_AMARO_(ACUPE);2928604;
BA_SANTO_AMARO_(CAMPINHOS);2928604;
BA_SANTO_AMARO;2928604;
BA_SANTO_ANTONIO_DE_JESUS;2928703;
BA_SANTO_ESTEVAO;2928802;
BA_SAO_DESIDERIO;2928901;
BA_SAO_DESIDERIO_(SITIO_GRANDE);2928901;
BA_SAO_DOMINGOS_(SANTO_ANTONIO);2928950;
BA_SAO_DOMINGOS;2928950;
BA_SAO_FELIPE_(CARAIPE);2929107;
BA_SAO_FELIPE;2929107;
BA_SAO_FELIX_DO_CORIBE;2929057;
BA_SAO_FELIX_(OUTEIRO_REDONDO);2929008;
BA_SAO_FELIX;2929008;
BA_SAO_FRANCISCO_DO_CONDE_(MATARIPE);2929206;
BA_SAO_FRANCISCO_DO_CONDE_(MONTE_RECONCAVO);2929206;
BA_SAO_FRANCISCO_DO_CONDE;2929206;
BA_SAO_GABRIEL_(GAMELEIRA_DO_JACARE);2929255;
BA_SAO_GABRIEL;2929255;
BA_SAO_GONCALO_DOS_CAMPOS_(AFLIGIDOS);2929305;
BA_SAO_GONCALO_DOS_CAMPOS;2929305;
BA_SAO_GONCALO_DOS_CAMPOS_(SERGI);2929305;
BA_SAO_JOSE_DA_VITORIA;2929354;
BA_SAO_JOSE_DO_JACUIPE_(ITATIAIA_DO_ALTO_BONITO);2929370;
BA_SAO_JOSE_DO_JACUIPE;2929370;
BA_SAO_MIGUEL_DAS_MATAS;2929404;
BA_SAO_SEBASTIAO_DO_PASSE_(JACUIPE);2929503;
BA_SAO_SEBASTIAO_DO_PASSE_(LAMARAO_DO_PASSE);2929503;
BA_SAO_SEBASTIAO_DO_PASSE_(MARACANGALHA);2929503;
BA_SAO_SEBASTIAO_DO_PASSE;2929503;
BA_SAPEACU;2929602;
BA_SAPEACU_(BAIXA_DO_PALMEIRA);2929602;
BA_SATIRO_DIAS;2929701;
BA_SAUBARA;2929750;
BA_SAUBARA_(BOM_JESUS_DOS_POBRES);2929750;
BA_SAUBARA_(CABUCU);2929750;
BA_SAUDE;2929800;
BA_SEABRA;2929909;
BA_SEABRA_(BARAUNAS);2929909;
BA_SEABRA_(VARZEA_DO_CALDAS);2929909;
BA_SEBASTIAO_LARANJEIRAS_(MANDIROBA);2930006;
BA_SEBASTIAO_LARANJEIRAS;2930006;
BA_SENHOR_DO_BONFIM_(CARRAPICHEL);2930105;
BA_SENHOR_DO_BONFIM_(IGARA);2930105;
BA_SENHOR_DO_BONFIM;2930105;
BA_SENHOR_DO_BONFIM_(TIJUACU);2930105;
BA_SENTO_SE_(AMANIU);2930204;
BA_SENTO_SE_(AMERICO_ALVES);2930204;
BA_SENTO_SE_(CAJUI);2930204;
BA_SENTO_SE_(MINAS_DO_MIMOSO);2930204;
BA_SENTO_SE_(PICARRAO);2930204;
BA_SENTO_SE_(PIRI);2930204;
BA_SENTO_SE;2930204;
BA_SERRA_DO_RAMALHO;2930154;
BA_SERRA_DOURADA;2930303;
BA_SERRA_PRETA;2930402;
BA_SERRINHA;2930501;
BA_SERROLANDIA;2930600;
BA_SIMOES_FILHO;2930709;
BA_SITIO_DO_MATO_(GAMELEIRA_DA_LAPA);2930758;
BA_SITIO_DO_MATO;2930758;
BA_SITIO_DO_QUINTO;2930766;
BA_SOBRADINHO;2930774;
BA_SOUTO_SOARES_(CISTERNA);2930808;
BA_SOUTO_SOARES_(SEGREDO);2930808;
BA_SOUTO_SOARES;2930808;
BA_TABOCAS_DO_BREJO_VELHO_(MARIQUITA);2930907;
BA_TABOCAS_DO_BREJO_VELHO;2930907;
BA_TANHACU;2931004;
BA_TANHACU_(SUSSUARANA);2931004;
BA_TANQUE_NOVO;2931053;
BA_TANQUINHO;2931103;
BA_TAPEROA;2931202;
BA_TAPEROA_(CAMURUGI);2931202;
BA_TAPIRAMUTA;2931301;
BA_TAPIRAMUTA_(VOLTA_GRANDE);2931301;
BA_TEIXEIRA_DE_FREITAS_(CACHOEIRA_DO_MATO);2931350;
BA_TEIXEIRA_DE_FREITAS;2931350;
BA_TEODORO_SAMPAIO_(BURACICA);2931400;
BA_TEODORO_SAMPAIO_(LUSTOSA);2931400;
BA_TEODORO_SAMPAIO;2931400;
BA_TEOFILANDIA;2931509;
BA_TEOLANDIA;2931608;
BA_TERRA_NOVA_(JACU);2931707;
BA_TERRA_NOVA_(RIO_FUNDO);2931707;
BA_TERRA_NOVA;2931707;
BA_TREMEDAL;2931806;
BA_TREMEDAL_(LAGOA_PRETA);2931806;
BA_TUCANO;2931905;
BA_TUCANO_(RUA_NOVA);2931905;
BA_UAUA;2932002;
BA_UAUA_(CALDEIRAO);2932002;
BA_UAUA_(SERRA_DA_CANABRAVA);2932002;
BA_UBAIRA;2932101;
BA_UBAIRA_(BAIXINHA);2932101;
BA_UBAIRA_(ENGENHEIRO_FRANCA);2932101;
BA_UBAITABA;2932200;
BA_UBAITABA_(FAISQUEIRA);2932200;
BA_UBAITABA_(PIRAUNA);2932200;
BA_UBATA;2932309;
BA_UIBAI;2932408;
BA_UIBAI_(HIDROLANDIA);2932408;
BA_UMBURANAS;2932457;
BA_UMBURANAS_(DELFINO);2932457;
BA_UNA;2932507;
BA_UNA_(COLONIA);2932507;
BA_UNA_(COMANDATUBA);2932507;
BA_UNA_(PEDRAS_DE_UNA);2932507;
BA_UNA_(VILA_BRASIL);2932507;
BA_URANDI;2932606;
BA_URUCUCA;2932705;
BA_URUCUCA_(SERRA_GRANDE);2932705;
BA_UTINGA;2932804;
BA_UTINGA_(RIACHAO_DO_UTINGA);2932804;
BA_VALENCA;2932903;
BA_VALENCA_(GUAIBIM);2932903;
BA_VALENCA_(GUEREM);2932903;
BA_VALENCA_(MARICOABO);2932903;
BA_VALENCA_(SERRA_GRANDE);2932903;
BA_VALENTE;2933000;
BA_VALENTE_(SANTA_RITA_DE_CASSIA);2933000;
BA_VALENTE_(VALILANDIA);2933000;
BA_VARZEA_DA_ROCA;2933059;
BA_VARZEA_DO_POCO;2933109;
BA_VARZEA_NOVA;2933158;
BA_VARZEDO;2933174;
BA_VARZEDO_(TABOLEIRO_DO_CASTRO);2933174;
BA_VERA_CRUZ_(CACHA_PREGOS);2933208;
BA_VERA_CRUZ_(JIRIBATUBA);2933208;
BA_VERA_CRUZ_(MAR_GRANDE);2933208;
BA_VERA_CRUZ;2933208;
BA_VEREDA;2933257;
BA_VITORIA_DA_CONQUISTA_(BATE-PE);2933307;
BA_VITORIA_DA_CONQUISTA_(CABECEIRA_DA_JIBOIA);2933307;
BA_VITORIA_DA_CONQUISTA_(CERCADINHO);2933307;
BA_VITORIA_DA_CONQUISTA_(DANTILANDIA);2933307;
BA_VITORIA_DA_CONQUISTA_(IGUA);2933307;
BA_VITORIA_DA_CONQUISTA_(INHOBIM);2933307;
BA_VITORIA_DA_CONQUISTA_(JOSE_GONCALVES);2933307;
BA_VITORIA_DA_CONQUISTA_(PRADOSO);2933307;
BA_VITORIA_DA_CONQUISTA_(SAO_JOAO_DA_VITORIA);2933307;
BA_VITORIA_DA_CONQUISTA_(SAO_SEBASTIAO);2933307;
BA_VITORIA_DA_CONQUISTA_(VEREDINHA);2933307;
BA_VITORIA_DA_CONQUISTA;2933307;
BA_WAGNER;2933406;
BA_WANDERLEY;2933455;
BA_WENCESLAU_GUIMARAES;2933505;
BA_XIQUE-XIQUE;2933604;
BA_XIQUE-XIQUE_(COPIXABA);2933604;
BA_XIQUE-XIQUE_(IGUIRA);2933604;
CE_ABAIARA;2300101;
CE_ABAIARA_(OITIS);2300101;
CE_ABAIARA_(OLHO_D_AGUA_DE_PEDRAS);2300101;
CE_ABAIARA_(SAO_JOSE);2300101;
CE_ABAIARA_(TRIANGULO);2300101;
CE_ACARAPE;2300150;
CE_ACARAU;2300200;
CE_ACARAU_(ARANAU);2300200;
CE_ACARAU_(JURITIANHA);2300200;
CE_ACARAU_(LAGOA_DO_CARNEIRO);2300200;
CE_ACOPIARA;2300309;
CE_ACOPIARA_(BARRA_DO_INGA);2300309;
CE_ACOPIARA_(EBRON);2300309;
CE_ACOPIARA_(ISIDORO);2300309;
CE_ACOPIARA_(QUINCOE);2300309;
CE_ACOPIARA_(SANTA_FELICIA);2300309;
CE_ACOPIARA_(SANTO_ANTONIO);2300309;
CE_ACOPIARA_(SAO_PAULINHO);2300309;
CE_ACOPIARA_(SOLIDAO);2300309;
CE_ACOPIARA_(TRUSSU);2300309;
CE_AIUABA;2300408;
CE_AIUABA_(BARRA);2300408;
CE_ALCANTARAS;2300507;
CE_ALCANTARAS_(VENTURA);2300507;
CE_ALTANEIRA;2300606;
CE_ALTANEIRA_(SAO_ROMAO);2300606;
CE_ALTO_SANTO;2300705;
CE_ALTO_SANTO_(BAIXIO_GRANDE);2300705;
CE_ALTO_SANTO_(BATOQUE);2300705;
CE_ALTO_SANTO_(BOA_FE);2300705;
CE_ALTO_SANTO_(BOM_JESUS);2300705;
CE_ALTO_SANTO_(CABRITO);2300705;
CE_ALTO_SANTO_(CASTANHAO);2300705;
CE_AMONTADA;2300754;
CE_AMONTADA_(ARACATIARA);2300754;
CE_AMONTADA_(GARCAS);2300754;
CE_AMONTADA_(ICARAI);2300754;
CE_AMONTADA_(LAGOA_GRANDE);2300754;
CE_AMONTADA_(MOITAS);2300754;
CE_AMONTADA_(MOSQUITO);2300754;
CE_AMONTADA_(NASCENTE);2300754;
CE_AMONTADA_(POCO_COMPRIDO);2300754;
CE_AMONTADA_(SABIAGUABA);2300754;
CE_ANTONINA_DO_NORTE;2300804;
CE_ANTONINA_DO_NORTE_(TABOLEIRO);2300804;
CE_APUIARES;2300903;
CE_APUIARES_(CANAFISTULA);2300903;
CE_APUIARES_(VILA_SOARES);2300903;
CE_AQUIRAZ;2301000;
CE_AQUIRAZ_(CAMARA);2301000;
CE_AQUIRAZ_(CAPONGA_DA_BERNARDA);2301000;
CE_AQUIRAZ_(JACAUNA);2301000;
CE_AQUIRAZ_(JOAO_DE_CASTRO);2301000;
CE_AQUIRAZ_(JUSTINIANO_DE_SERPA);2301000;
CE_AQUIRAZ_(PATACAS);2301000;
CE_AQUIRAZ_(TAPERA);2301000;
CE_ARACATI;2301109;
CE_ARACATI_(BARREIRA_DOS_VIANAS);2301109;
CE_ARACATI_(CABREIRO);2301109;
CE_ARACATI_(CORREGO_DOS_FERNANDES);2301109;
CE_ARACATI_(JIRAU);2301109;
CE_ARACATI_(MATA_FRESCA);2301109;
CE_ARACATI_(SANTA_TEREZA);2301109;
CE_ARACOIABA;2301208;
CE_ARACOIABA_(IDEAL);2301208;
CE_ARACOIABA_(JAGUARAO);2301208;
CE_ARACOIABA_(JENIPAPEIRO);2301208;
CE_ARACOIABA_(LAGOA_DE_SAO_JOAO);2301208;
CE_ARACOIABA_(MILTON_BELO);2301208;
CE_ARACOIABA_(PEDRA_BRANCA);2301208;
CE_ARACOIABA_(PLACIDO_MARTINS);2301208;
CE_ARACOIABA_(VAZANTES);2301208;
CE_ARARENDA;2301257;
CE_ARARENDA_(RAMADINHA);2301257;
CE_ARARENDA_(SANTO_ANTONIO);2301257;
CE_ARARIPE;2301307;
CE_ARARIPE_(ALAGOINHA);2301307;
CE_ARARIPE_(BREJINHO);2301307;
